25,43.015,90.174
22,45.074,96.365
28,45.13,113.28
18,51.116,87.36
33,44.13,112.15
22,39.023,82.177
21,52.036,106.2
10,73.053,105.18
21,41.032,79.199
19,54.075,102.1
20,44.014,77.223
27,44.169,102.26
20,45.019,87.317
24,44.07,84.189
17,47.033,86.2
14,56.089,85.132
16,48.14,82.111
19,45.118,82.142
23,40.139,90.28
25,33.036,80.108
24,38.057,81.37
25,33.184,68.229
15,47.065,80.078
20,40.063,82.314
16,44.212,81.15
21,35.114,74.145
27,40.127,102.09
18,43.101,79.084
20,42.02,84.208
20,46.075,86.192
27,39.019,90.1
18,47.11,81.149
18,51.047,93.136
18,51.108,86.149
17,45.075,87.176
34,41.033,114.28
20,41.094,78.086
16,47.025,83.101
25,52.11,113.1
18,48.123,87.181
26,46.022,108.2
19,45.166,79.085
27,39.02,96.151
17,52.046,89.182
24,37.088,79.205
19,39.099,79.267
10,71.084,96.137
20,46.082,65.198
21,41.214,75.07
11,63.121,88.195
16,50.047,87.125
23,36.059,75.059
20,48.166,91.1
23,51.055,102.08
25,47.086,115.4
15,76.074,123.22
22,43.058,94.197
22,47.05,92.109
18,43.102,82.133
21,40.078,75.074
24,41.013,81.159
13,55.047,83.053
27,53.09,128.24
20,48.05,94.231
17,48.138,91.17
13,56.166,89.143
13,66.19,101.17
23,44.071,90.141
17,43.078,75.087
20,41.055,87.086
25,39.12,88.246
19,55.056,107.13
22,44.08,90.124
18,44.051,83.239
25,46.074,101.18
24,44.032,93.041
19,48.101,92.263
24,47.035,100.2
25,48.115,114.08
17,49.061,86.227
16,69.133,115.24
35,33.11,95.178
19,47.094,94.21
19,42.045,68.127
18,38.129,71.044
12,56.18,84.067
24,40.012,78.172
17,50.165,86.081
29,40.086,101.29
28,37.037,90.106
20,43.051,77.109
20,41.017,80.097
20,40.077,78.123
23,42.021,92.065
17,60.139,108.18
18,38.038,76.096
17,63.086,113.23
22,43.217,87.154
23,43.124,90.246
24,46.038,100.22
22,51.037,96.132
16,53.152,94.234
21,40.072,74.16
23,45.073,82.098
24,38.101,89.132
23,47.051,85.185
20,40.088,75.454
23,44.049,96.259
21,45.078,88.223
19,37.03,76.103
22,40.073,81.128
15,53.026,87.105
22,43.133,85.16
20,36.028,74.103
20,50.08,103.18
19,43.209,81.196
21,53.109,107.22
23,40.054,87.174
19,50.077,88.181
18,54.092,96.164
16,55.086,95.158
22,40.089,87.16
21,47.06,92.192
22,42.053,89.088
19,54.151,104.04
32,45.105,118.26
26,44.231,102.16
30,48.115,126.25
21,38.045,80.132
17,46.11,80.081
24,35.098,83.312
23,43.174,93.105
25,38.101,83.147
17,56.099,102.15
22,43.204,81.214
18,49.059,87.115
24,47.082,96.125
19,56.169,106.15
22,47.102,94.122
21,41.123,84.402
19,47.047,84.115
21,38.018,80.099
17,52.04,85.144
23,43.083,96.174
13,48.028,77.098
19,48.129,85.155
24,45.184,96.069
18,40.135,79.165
20,45.071,88.233
22,38.186,78.108
26,41.076,92.16
20,44.097,85.215
20,49.022,93.192
20,46.167,88.248
12,56.099,81.17
21,49.082,97.08
21,36.021,76.081
16,53.021,93.113
23,44.049,89.17
20,43.02,83.172
25,42.072,95.229
21,51.022,100.16
23,42.152,91.174
22,43.069,84.183
25,41.081,90.123
13,61.178,91.116
20,44.012,82.126
18,42.065,79.081
13,56.273,81.194
25,42.072,97.198
15,54.033,90.132
21,49.066,88.12
19,45.025,94.274
19,46.041,85.082
20,43.029,78.349
27,43.041,101.12
21,43.154,71.15
18,48.136,92.221
19,45.018,85.136
22,41.222,83.175
20,42.038,81.13
22,46.166,91.257
17,62.034,101.13
20,55.037,104.12
24,40.038,69.183
19,44.093,78.163
19,42.04,79.215
22,46.126,101.19
16,55.137,92.06
16,46.119,83.081
29,36.069,89.142
14,46.163,63.048
21,39.041,74.208
23,38.074,81.151
17,43.02,73.064
15,46.122,75.139
22,47.057,69.098
22,35.108,90.132
26,36.053,79.178
21,44.081,88.137
16,47.025,78.155
19,46.074,87.256
17,47.048,81.118
18,53.08,102.07
26,47.114,101.21
22,45.123,91.136
24,42.086,88.199
23,45.126,94.227
28,38.222,86.143
26,41.04,95.182
18,44.123,77.159
21,46.142,99.294
19,43.058,80.152
16,48.125,83.126
21,53.028,96.086
26,46.062,107.39
19,50.042,99.244
22,46.041,97.372
23,43.057,87.206
15,57.068,90.222
24,35.038,77.158
17,47.168,90.316
21,42.147,86.202
22,44.061,98.153
16,42.05,73.095
21,42.084,84.107
20,44.144,83.164
23,39.072,85.268
11,64.091,95.203
15,49.077,76.179
18,48.079,91.297
22,43.031,87.195
34,52.066,146.43
19,44.059,84.106
25,39.064,86.31
21,45.047,84.16
21,50.106,94.138
23,43.094,92.477
18,61.037,112.21
17,46.074,87.339
18,38.137,68.094
25,41.144,97.239
22,45.092,93.123
19,52.049,100.27
16,53.096,87.087
23,43.073,89.34
20,47.189,98.252
22,35.074,72.153
17,44.08,82.24
22,47.04,91.041
15,47.057,80.079
16,52.074,86.125
18,44.051,86.36
15,41.048,76.066
19,50.104,92.302
23,36.075,78.241
25,43.067,93.076
23,35.087,74.042
22,45.05,86.15
26,39.053,87.491
17,46.079,82.351
17,50.035,82.152
24,42.026,82.135
19,44.013,80.03
21,45.07,84.056
11,49.151,68.119
18,45.027,80.135
19,49.057,88.393
24,41.063,88.174
14,49.094,77.132
20,38.027,77.087
26,35.094,88.09
15,51.149,87.244
21,36.033,58.201
19,52.083,87.204
19,50.09,97.119
24,45.145,92.221
41,38.017,140.2
24,41.098,88.133
22,46.025,93.149
24,41.214,86.255
15,53.197,91.258
21,44.099,87.236
24,40.052,90.209
23,41.064,90.236
22,41.099,79.043
20,51.08,92.064
15,50.218,80.157
